camera_offset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,y,z,rx,ry,rz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-82,6,55.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccp (robot start position),,,,,,tcp (calculation start position),,,,,,in-socket-postion,,,,,,front-of-socket-postion,,,,,,actual distance,,,,,,estimated distance (camera estimate),,,,,,offset,,,,,
ccp_x,ccp_y,ccp_z,ccp_rx,ccp_ry,ccp_rz,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,isp_x,isp_y,isp_z,isp_rx,isp_ry,isp_rz,fsp_x,fsp_y,fsp_z,fsp_rx,fsp_ry,fsp_rz,ad_x,ad_y,ad_z,ad_rx,ad_ry,ad_rz,ed_x,ed_y,ed_z,ed_rx,ed_ry,ed_rz,os_x,os_y,os_z,os_rx,os_ry,os_rz
639.9465332,68.07891083,449.8363647,14.6398592,-179.9770203,14.62213516,557.9,74.1,505.3,14.6,-180.0,14.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-91.2,11.3,164.1,350.7,164.2,535.2,-76.6,22.6,0.870895849,6.875493542,2.652794591,-13.3,14.6,11.3,-163.2,-343.8,-161.6
639.9482422,67.08480072,449.848114,14.89842319,-179.9778595,14.87957382,557.9,73.1,505.3,14.9,-180.0,14.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-90.2,11.2,163.8,350.7,164.0,535.4,-75.7,22.6,0.842247959,6.841116074,2.88197771,-13.1,14.5,11.4,-163.0,-343.8,-161.1
639.9509277,66.07806396,449.8563843,15.08219147,-179.9785004,15.0640831,558.0,72.1,505.4,15.1,-180.0,15.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-89.2,11.2,163.6,350.7,163.8,535.4,-74.6,22.6,0.836518381,6.915600587,2.486636831,-13.1,14.6,11.4,-162.8,-343.7,-161.3
639.9488525,65.07918549,449.8498535,14.688241,-179.9779816,14.67048836,557.9,71.1,505.3,14.7,-180.0,14.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-88.2,11.2,164.0,350.7,164.2,535.5,-73.6,22.5,0.859436693,7.161972439,2.452259363,-13.0,14.6,11.3,-163.2,-343.5,-161.7
639.9484253,64.07738495,449.8424377,14.25194645,-179.9773407,14.23407459,557.9,70.1,505.3,14.3,-180.0,14.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-87.2,11.2,164.4,350.7,164.6,535.5,-72.7,22.5,0.842247959,6.812468184,2.687172059,-13.0,14.5,11.3,-163.6,-343.8,-161.9
639.9421387,63.07824326,449.8198853,13.81633472,-179.9758301,13.79825306,557.9,69.1,505.3,13.8,-180.0,13.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-86.2,11.3,164.9,350.7,165.1,535.2,-71.6,22.6,0.876625427,7.035921724,2.733008683,-13.3,14.6,11.3,-164.0,-343.6,-162.3
639.9352417,62.07637024,449.8043823,13.58625984,-179.974762,13.56835365,557.9,68.1,505.3,13.6,-180.0,13.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-85.2,11.3,165.1,350.7,165.3,535.7,-70.7,22.6,0.836518381,6.669228735,2.658524169,-12.8,14.5,11.3,-164.3,-344.0,-162.6
639.9354248,61.08181,449.804657,13.44151306,-179.9747314,13.42268944,557.9,67.1,505.3,13.4,-180.0,13.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-84.2,11.3,165.3,350.7,165.4,535.6,-69.8,22.6,0.865166271,6.892682275,2.887707287,-12.9,14.4,11.3,-164.4,-343.8,-162.5
639.9380493,60.0803299,449.8225403,13.95782661,-179.9762726,13.93915176,557.9,66.1,505.3,14.0,-180.0,13.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-83.2,11.3,164.7,350.7,164.9,535.9,-68.9,22.5,0.859436693,6.62912169,2.635605858,-12.6,14.3,11.2,-163.9,-344.0,-162.3
639.9475098,59.08557129,449.8399353,14.35963631,-179.9774017,14.34048748,557.9,65.1,505.3,14.4,-180.0,14.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-82.2,11.3,164.3,350.7,164.5,535.7,-67.9,22.5,0.859436693,6.749442827,2.85332982,-12.8,14.3,11.2,-163.5,-343.9,-161.7
639.947998,58.08729553,449.8486938,14.50666332,-179.977951,14.48724842,557.9,64.1,505.3,14.5,-180.0,14.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-81.2,11.2,164.2,350.7,164.4,535.6,-66.9,22.5,0.870895849,6.892682275,2.727279105,-12.9,14.3,11.3,-163.3,-343.8,-161.6
639.9534302,57.08335876,449.8461609,15.09105396,-179.9778748,15.07210732,558.0,63.1,505.3,15.1,-180.0,15.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-80.2,11.2,163.6,350.7,163.8,535.6,-65.9,22.4,0.933921206,7.190620329,2.801763618,-12.9,14.3,11.2,-162.7,-343.5,-161.0
639.9517822,56.08485413,449.8514404,15.15255165,-179.9782104,15.13313198,558.0,62.1,505.4,15.2,-180.0,15.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-79.2,11.2,163.5,350.7,163.7,535.5,-64.9,22.4,0.916732472,7.064569614,2.962191801,-13.0,14.3,11.2,-162.6,-343.6,-160.8
639.9514771,55.08196259,449.8389893,14.46555614,-179.9772034,14.44649124,558.0,61.1,505.3,14.5,-180.0,14.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-78.2,11.3,164.2,350.7,164.4,535.7,-63.9,22.4,0.836518381,6.789549872,2.309019914,-12.8,14.3,11.1,-163.4,-343.9,-162.1
639.9456787,54.08433151,449.8269043,13.96608353,-179.9764709,13.94672298,557.9,60.1,505.3,14.0,-180.0,13.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-77.2,11.3,164.7,350.7,164.9,535.7,-62.9,22.4,0.888084582,7.139054127,2.446529785,-12.8,14.3,11.1,-163.8,-343.5,-162.5
639.9476318,53.08181763,449.8306885,13.9756031,-179.9767609,13.9567461,557.9,59.1,505.3,14.0,-180.0,14.0,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-76.2,11.3,164.7,350.7,164.9,535.7,-61.8,22.4,0.807870491,7.013003412,2.217346667,-12.8,14.4,11.1,-163.9,-343.6,-162.7
639.9368896,52.0813942,449.8121948,13.20922375,-179.9754333,13.19027805,557.9,58.1,505.3,13.2,-180.0,13.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-75.2,11.3,165.5,350.7,165.7,535.9,-60.8,22.4,0.865166271,6.858304808,2.584039656,-12.6,14.4,11.1,-164.6,-343.8,-163.1
639.9424438,51.08089828,449.8189697,13.59596252,-179.9758148,13.57686615,557.9,57.1,505.3,13.6,-180.0,13.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-74.2,11.3,165.1,350.7,165.3,535.9,-59.8,22.4,0.842247959,6.79527945,2.389234006,-12.6,14.4,11.1,-164.3,-343.9,-162.9
639.9456177,50.08729935,449.8320923,14.31664467,-179.9767914,14.29680634,557.9,56.1,505.3,14.3,-180.0,14.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-73.2,11.3,164.4,350.7,164.6,536.2,-58.9,22.4,0.825059225,6.445775195,2.257453713,-12.3,14.3,11.1,-163.6,-344.2,-162.3
639.9478149,49.08350754,449.829895,14.12096882,-179.9766846,14.10237408,557.9,55.1,505.3,14.1,-180.0,14.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-72.2,11.3,164.6,350.7,164.7,536,-57.8,22.4,0.813600069,6.37702026,2.40642274,-12.5,14.4,11.1,-163.8,-344.3,-162.3
639.9535522,48.08408737,449.8470459,14.6825819,-179.9779205,14.6630106,558.0,54.1,505.3,14.7,-180.0,14.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-71.2,11.2,164.0,350.7,164.2,536.1,-56.9,22.4,0.836518381,6.577555488,2.309019914,-12.4,14.3,11.2,-163.2,-344.1,-161.9
639.9555664,47.08150482,449.8452454,14.39640045,-179.9776611,14.37792397,558.0,53.1,505.3,14.4,-180.0,14.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-70.2,11.2,164.3,350.7,164.5,535.7,-55.9,22.4,0.842247959,6.491611819,2.263183291,-12.8,14.3,11.2,-163.5,-344.2,-162.2
639.9538574,46.08559036,449.8469238,14.41436291,-179.9779205,14.39502811,558.0,52.1,505.3,14.4,-180.0,14.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-69.2,11.2,164.3,350.7,164.5,535.8,-54.9,22.4,0.899543738,6.783820294,2.498095987,-12.7,14.3,11.2,-163.4,-343.9,-162.0
639.9572144,45.08365631,449.8490906,14.82304573,-179.9781799,14.80444908,558.0,51.1,505.3,14.8,-180.0,14.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-68.2,11.2,163.9,350.7,164.0,536.6,-54.1,22.3,0.859436693,6.021786427,3.002298846,-11.9,14.1,11.1,-163.0,-344.6,-161.0
639.9549561,44.08624649,449.8496094,15.05696297,-179.9781494,15.03723812,558.0,50.1,505.3,15.1,-180.0,15.0,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-67.2,11.2,163.6,350.7,163.8,536.3,-53.1,22.3,0.876625427,6.119189252,2.830411508,-12.2,14.1,11.1,-162.8,-344.5,-161.0
639.9519653,43.08491135,449.8374329,14.28756618,-179.9771118,14.26843357,558.0,49.1,505.3,14.3,-180.0,14.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-66.2,11.3,164.4,350.7,164.6,536.6,-52.2,22.3,0.853707115,6.331183636,2.400693162,-11.9,14.0,11.0,-163.6,-344.3,-162.2
639.9472656,42.08187866,449.832428,14.06909657,-179.9769592,14.05014229,557.9,48.1,505.3,14.1,-180.0,14.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-65.2,11.3,164.6,350.7,164.8,536,-51.1,22.4,0.870895849,6.40566815,2.647065014,-12.5,14.1,11.1,-163.8,-344.3,-162.2
639.9428101,41.08841705,449.8141479,13.13783455,-179.9754944,13.11822987,557.9,47.1,505.3,13.1,-180.0,13.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-64.2,11.3,165.6,350.7,165.7,536.2,-50.1,22.4,0.842247959,6.302535746,2.457988941,-12.3,14.1,11.1,-164.7,-344.4,-163.3
639.9620972,40.08969116,449.866394,15.341012,-179.9793549,15.3213768,558.0,46.1,505.4,15.3,-180.0,15.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-63.2,11.2,163.4,350.7,163.5,536.3,-49.1,22.3,0.830788803,6.273887857,2.188698777,-12.2,14.1,11.1,-162.5,-344.4,-161.3
639.9456177,39.08433151,449.818512,13.39689064,-179.9758301,13.37763882,557.9,45.1,505.3,13.4,-180.0,13.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-62.2,11.3,165.3,350.7,165.5,536.2,-48.1,22.4,0.853707115,6.113459674,2.595498812,-12.3,14.1,11.1,-164.4,-344.5,-162.9
639.9818726,38.08578491,449.9068298,18.38799477,-179.9821472,18.36868095,558.0,44.1,505.4,18.4,-180.0,18.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-61.2,11.2,160.3,350.7,160.5,536.2,-47,22.3,0.825059225,6.210862499,2.457988941,-12.3,14.2,11.1,-159.5,-344.5,-158.0
639.9476318,37.08437729,449.8216858,13.54135609,-179.9759521,13.52207184,557.9,43.1,505.3,13.5,-180.0,13.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-60.2,11.3,165.2,350.7,165.3,536.1,-46,22.4,0.813600069,6.657769579,1.970974815,-12.4,14.2,11.1,-164.3,-344.0,-163.4
639.9819946,36.08402252,449.9012756,17.74660301,-179.981781,17.72770309,558.0,42.1,505.4,17.7,-180.0,17.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-59.2,11.2,161.0,350.7,161.1,536.2,-45,22.3,0.842247959,6.359831526,2.383504428,-12.3,14.2,11.1,-160.1,-344.3,-158.7
639.9509277,35.0834198,449.8258362,13.5515852,-179.9764404,13.53289318,558.0,41.1,505.3,13.6,-180.0,13.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-58.2,11.3,165.1,350.7,165.3,536.1,-44,22.4,0.859436693,6.37702026,2.343397382,-12.4,14.2,11.1,-164.3,-344.3,-163.0
639.9803467,34.08176804,449.9000854,17.3380394,-179.9816284,17.31967545,558.0,40.1,505.4,17.3,-180.0,17.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-57.2,11.2,161.4,350.7,161.5,537,-43.1,22.3,0.865166271,5.855628666,2.595498812,-11.5,14.1,11.1,-160.5,-344.8,-158.9
639.9547119,33.07979965,449.8371582,13.76849842,-179.9772491,13.75060558,558.0,39.1,505.3,13.8,-180.0,13.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-56.2,11.3,164.9,350.7,165.1,536.4,-42.1,22.4,0.825059225,6.331183636,1.615740982,-12.1,14.1,11.1,-164.1,-344.3,-163.5
639.9763794,32.08215332,449.8944092,17.219841,-179.981308,17.20138359,558.0,38.1,505.4,17.2,-180.0,17.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-55.2,11.2,161.5,350.7,161.6,536.4,-41.2,22.3,0.842247959,5.729577951,2.492366409,-12.1,14.0,11.1,-160.6,-344.9,-159.2
639.9555664,31.07970238,449.8434448,14.54939175,-179.9776917,14.53152466,558.0,37.1,505.3,14.5,-180.0,14.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-54.2,11.2,164.2,350.7,164.3,536.3,-40.2,22.4,0.819329647,6.09627094,2.211617089,-12.2,14.0,11.2,-163.3,-344.6,-162.1
639.9785767,30.08128548,449.8998718,17.94758606,-179.9818268,17.92930603,558.0,36.1,505.4,17.9,-180.0,17.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-53.2,11.2,160.8,350.7,160.9,536.1,-39.2,22.3,0.825059225,6.40566815,2.188698777,-12.4,14.0,11.1,-159.9,-344.3,-158.7
639.9512329,29.08042717,449.8317566,13.63824272,-179.9767151,13.62061214,558.0,35.1,505.3,13.6,-180.0,13.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-52.2,11.3,165.1,350.7,165.2,536,-38.2,22.4,0.853707115,6.40566815,2.039729751,-12.5,14.0,11.1,-164.2,-344.3,-163.2
639.9811401,28.0829792,449.9005127,17.82764244,-179.9819641,17.80912399,558.0,34.1,505.4,17.8,-180.0,17.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-51.2,11.2,160.9,350.7,161.0,536.2,-37.2,22.3,0.836518381,6.210862499,2.37777485,-12.3,14.0,11.1,-160.0,-344.5,-158.7
639.956665,27.08390045,449.8444519,14.08940411,-179.9777985,14.07091618,558.0,33.1,505.3,14.1,-180.0,14.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-50.2,11.2,164.6,350.7,164.8,536.4,-36.2,22.3,0.853707115,6.228051233,2.309019914,-12.1,14.0,11.1,-163.8,-344.4,-162.5
639.9769287,26.08698463,449.8939514,17.81542015,-179.981308,17.79618645,558.0,32.1,505.4,17.8,-180.0,17.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-49.2,11.2,160.9,350.7,161.1,536.2,-35.2,22.3,0.859436693,6.15356672,2.606957968,-12.3,14.0,11.1,-160.0,-344.5,-158.4
639.9500732,25.08112526,449.8247681,13.56185627,-179.9762878,13.54339218,558.0,31.1,505.3,13.6,-180.0,13.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-48.2,11.3,165.1,350.7,165.3,536.5,-34.2,22.4,0.853707115,6.34837237,1.993893127,-12.0,14.0,11.1,-164.3,-344.3,-163.3
639.9790649,24.08348846,449.8985901,17.84461594,-179.9815979,17.82559013,558.0,30.1,505.4,17.8,-180.0,17.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-47.2,11.2,160.9,350.7,161.0,536.8,-33.2,22.3,0.807870491,5.935842758,1.604281826,-11.7,14.0,11.1,-160.0,-344.7,-159.4
639.9539185,23.08315468,449.827301,13.44015408,-179.9765167,13.42142391,558.0,29.1,505.3,13.4,-180.0,13.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-46.2,11.3,165.3,350.7,165.4,536.4,-32.2,22.3,0.825059225,6.010327271,2.045459329,-12.1,14.0,11.0,-164.4,-344.6,-163.4
639.9765015,22.084589,449.8843689,16.70294571,-179.9807587,16.68395042,558.0,28.1,505.4,16.7,-180.0,16.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-45.2,11.2,162.0,350.7,162.2,536.1,-31.2,22.3,0.842247959,6.090541362,1.827735366,-12.4,14.0,11.1,-161.2,-344.6,-160.3
639.9514771,21.08726883,449.8261108,13.09602833,-179.9764099,13.07658863,558.0,27.1,505.3,13.1,-180.0,13.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-44.2,11.3,165.6,350.7,165.8,536.5,-30.2,22.3,0.819329647,6.256699123,1.438124066,-12.0,14.0,11.0,-164.8,-344.4,-164.3
639.9750366,20.08177757,449.882843,16.61622047,-179.980484,16.59775352,558.0,26.1,505.4,16.6,-180.0,16.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-43.2,11.2,162.1,350.7,162.3,535.9,-29.2,22.2,0.830788803,6.749442827,0.956839518,-12.6,14.0,11.0,-161.3,-343.9,-161.3
639.9671021,19.08478355,449.8591309,15.37345982,-179.9788055,15.35422134,558.0,25.1,505.4,15.4,-180.0,15.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-42.2,11.2,163.3,350.7,163.5,536.2,-28.2,22.2,0.807870491,6.491611819,1.128726856,-12.3,14.0,11.0,-162.5,-344.2,-162.4
639.9664917,18.08514404,449.8590393,15.28667068,-179.9788666,15.26743317,558.0,24.1,505.4,15.3,-180.0,15.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-41.2,11.2,163.4,350.7,163.6,536.6,-27.3,22.2,0.796411335,6.291076591,1.111538123,-11.9,13.9,11.0,-162.6,-344.4,-162.5
639.9697266,17.08799553,449.8659668,15.59718227,-179.9793701,15.57770729,558.0,23.1,505.4,15.6,-180.0,15.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-40.2,11.2,163.1,350.7,163.3,536.1,-26.3,22.2,0.813600069,6.669228735,1.346450819,-12.4,13.9,11.0,-162.3,-344.0,-161.9
639.9641113,16.08503532,449.8446045,14.20977879,-179.9778748,14.19101429,558.0,22.1,505.3,14.2,-180.0,14.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-39.2,11.2,164.5,350.7,164.7,536.3,-25.3,22.2,0.825059225,6.497341397,1.168833902,-12.2,13.9,11.0,-163.7,-344.2,-163.5
639.9766846,15.08778095,449.8850708,16.8043499,-179.9808807,16.78502274,558.0,21.1,505.4,16.8,-180.0,16.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-38.2,11.2,161.9,350.7,162.1,536.4,-24.3,22.1,0.796411335,6.119189252,0.95110994,-12.1,13.9,10.9,-161.1,-344.5,-161.1
639.9668579,14.08441353,449.8536682,15.26804733,-179.9785156,15.24886417,558.0,20.1,505.4,15.3,-180.0,15.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-37.2,11.2,163.4,350.7,163.6,536.5,-23.3,22.2,0.779222601,6.279617435,0.653171886,-12.0,13.9,11.0,-162.7,-344.4,-162.9
639.9778442,13.08544636,449.8798828,16.78206253,-179.9802551,16.76276207,558.0,19.1,505.4,16.8,-180.0,16.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-36.2,11.2,161.9,350.7,162.1,536.5,-22.2,22.2,0.75630429,6.027516005,0.521391594,-12.0,14.0,11.0,-161.2,-344.6,-161.6
639.9707031,12.08337784,449.8624573,15.57759476,-179.9791565,15.55853081,558.0,18.1,505.4,15.6,-180.0,15.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-35.2,11.2,163.1,350.7,163.3,536.3,-21.2,22.2,0.773493023,6.256699123,0.44690708,-12.2,14.0,11.0,-162.3,-344.4,-162.8
639.9765625,11.08640671,449.875061,16.31161308,-179.9800568,16.29216385,558.0,17.1,505.4,16.3,-180.0,16.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-34.2,11.2,162.4,350.7,162.6,536.5,-20.2,22.2,0.842247959,6.033245583,1.472501533,-12.0,14.0,11.0,-161.5,-344.6,-161.1
639.9723511,10.08415508,449.8630371,15.30803394,-179.9791565,15.28950214,558.0,16.1,505.4,15.3,-180.0,15.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-33.2,11.2,163.4,350.7,163.6,536.5,-19.3,22.2,0.859436693,6.193673765,0.905273316,-12.0,13.9,11.0,-162.5,-344.5,-162.7
639.9758911,9.086723328,449.8693848,15.62506962,-179.9796448,15.60579777,558.0,15.1,505.4,15.6,-180.0,15.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-32.2,11.2,163.1,350.7,163.2,536.5,-18.3,22.1,0.830788803,6.170755454,1.294884617,-12.0,13.9,10.9,-162.2,-344.5,-161.9
639.9768677,8.081143379,449.8688965,15.54442596,-179.9796906,15.52613068,558.0,14.1,505.4,15.5,-180.0,15.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-31.2,11.2,163.2,350.7,163.3,537.1,-17.4,22.2,0.853707115,5.712389217,1.329262085,-11.4,13.8,11.0,-162.3,-344.9,-162.0
639.9762573,7.08457613,449.8661804,15.84276962,-179.9792633,15.82373047,558.0,13.1,505.4,15.8,-180.0,15.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-30.2,11.2,162.9,350.7,163.0,536.9,-16.4,22.2,0.905273316,5.763955419,1.266236727,-11.6,13.8,11.0,-162.0,-344.9,-161.8
639.9785767,6.089180946,449.8688354,16.01378822,-179.9795685,15.99409676,558.0,12.1,505.4,16.0,-180.0,16.0,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-29.2,11.2,162.7,350.7,162.9,536.5,-15.4,22.2,0.784952179,6.199403343,0.103132403,-12.0,13.8,11.0,-161.9,-344.5,-162.8
639.9789429,5.083992958,449.8677673,15.30395985,-179.9794312,15.28495216,558.0,11.1,505.4,15.3,-180.0,15.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-28.2,11.2,163.4,350.7,163.6,536.5,-14.4,22.2,0.710467666,6.06762305,-0.572957795,-12.0,13.8,11.0,-162.7,-344.6,-164.1
639.9802246,4.083936691,449.865387,15.41072369,-179.9792328,15.39189053,558.0,10.1,505.4,15.4,-180.0,15.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-27.2,11.2,163.3,350.7,163.5,536.5,-13.4,22.2,0.796411335,6.165025876,0.567228217,-12.0,13.8,11.0,-162.5,-344.5,-162.9
639.9816895,3.080453396,449.8682861,15.60847664,-179.9795685,15.58988094,558.0,9.1,505.4,15.6,-180.0,15.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-26.2,11.2,163.1,350.7,163.3,536.6,-12.4,22.2,0.842247959,5.700930062,0.928191628,-11.9,13.8,11.0,-162.2,-345.0,-162.3
639.9827271,2.079558611,449.8682251,15.44567776,-179.979538,15.42776394,558.0,8.1,505.4,15.4,-180.0,15.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-25.2,11.2,163.3,350.7,163.4,536.7,-11.3,22.2,0.796411335,5.523313145,0.429718346,-11.8,13.9,11.0,-162.5,-345.1,-163.0
639.9832153,1.081495404,449.8670349,15.92465305,-179.9793091,15.90614128,558.0,7.1,505.4,15.9,-180.0,15.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-24.2,11.2,162.8,350.7,162.9,536.4,-10.3,22.2,0.739115556,6.359831526,-0.452636658,-12.1,13.9,11.0,-162.0,-344.3,-163.4
